Fecha,temp_mean,hum_mean,temp_max,temp_min,hum_min,hum_max,Semana,Anho,Distrito
2018-06-03,19.630675264107143,73.29471998321428,22.68253387,16.95731863,61.33335143,81.92348305,22,2018,Total
2018-06-10,19.235328245357145,77.03667473964286,21.54126543,17.70573208,61.1004423,91.8189353,23,2018,Total
2018-06-17,18.629891345714288,74.70624768,20.86905018,16.46212143,63.80922974,90.20862941,24,2018,Total
2018-06-24,17.97705736714286,72.67963454357142,20.79099414,15.55251484,57.22028112,86.99762827,25,2018,Total
2018-07-01,17.9206663275,75.22001332928572,21.27193744,15.48307644,58.74927041,89.19302748,26,2018,Total
2018-07-08,18.246959824464287,75.8249326580357,21.20518892,15.58098938,59.05403838,93.72842684,27,2018,Total
2018-07-15,18.35755082892857,69.58188879410714,21.01034929,16.19814279,56.70730286,84.17393732,28,2018,Total
2018-07-22,17.81257112892857,73.14157159285715,20.58722412,14.90446784,60.86799663,88.00390743,29,2018,Total
2018-07-29,17.776628742857145,73.9841561405357,20.3689842,15.64527046,61.65885048,88.99668869,30,2018,Total
2018-08-05,17.48506887857143,70.07531855732142,20.29348768,15.10112117,58.97603256,81.81138411,31,2018,Total
2018-08-12,17.745964675,69.89000175410715,20.28137073,15.76917613,59.44531758,84.12488915,32,2018,Total
2018-08-19,17.398264702857144,68.88432281982143,20.48247274,15.53323707,56.67970725,80.08664782,33,2018,Total
2018-08-26,17.6686774925,68.05885588732143,20.17298845,14.96039195,55.65989035,83.3361983,34,2018,Total
2018-09-02,17.48685576392857,69.88599901857143,20.56117126,15.03503261,54.88880676,82.74685066,35,2018,Total
2018-09-09,18.420108862142857,71.80926283607143,21.27081113,15.61211275,57.85167992,84.03717656,36,2018,Total
2018-09-16,17.959691593392858,71.30987619803571,20.49523257,15.58832813,58.83154235,83.70887882,37,2018,Total
2018-09-23,18.409680051607143,70.09985544339285,20.91522873,15.92746594,59.19918005,81.91071318,38,2018,Total
2018-09-30,19.315571530892857,69.35752138625,22.45507807,16.91841697,54.57958166,81.48067769,39,2018,Total
2018-10-07,19.848360762142857,69.85124757339285,22.49186697,17.43592679,55.31895256,81.43390176,40,2018,Total
2018-10-14,19.20834724767857,77.96213782142857,22.78807684,16.93688575,60.20438471,90.30255089,41,2018,Total
2018-10-21,18.868514208214286,75.90407441089285,21.56287003,16.42206111,62.61827404,88.88636953,42,2018,Total
2018-10-28,19.429111855,73.69312605553571,22.38845059,16.83873551,61.0693773,90.24774635,43,2018,Total
2018-11-04,20.345929168749997,71.79429987714285,23.76920633,17.25961005,56.7518359,85.68612176,44,2018,Total
2018-11-11,20.97740618142857,74.37628791410714,23.93140454,18.63873759,58.05986903,88.41417099,45,2018,Total
2018-11-18,20.46015941,75.99487859232143,23.10892809,18.38095858,62.86399666,88.58433758,46,2018,Total
2018-11-25,20.99556902910714,74.38396317375,23.89621706,18.74577897,60.32004936,89.07960797,47,2018,Total
2018-12-02,20.969092472142854,77.893871,23.61838468,18.80379997,62.06076115,92.93940335,48,2018,Total
2018-12-09,21.33600388107143,79.94178904303571,24.38767133,19.09598791,64.37786584,99.32680386,49,2018,Total
2018-12-16,22.249770087142856,77.0523251175,26.20617002,19.201,56.11800813,96.8912576,50,2018,Total
2018-12-23,23.06632889357143,75.72284973571428,25.95425995,20.61794531,60.06828,90.77120309,51,2018,Total
2018-12-30,22.75457617982143,78.09271792142856,25.57552893,20.2926305,64.03601392,93.09389174,52,2018,Total
2019-01-06,23.279515355357145,77.37495279053572,26.5392767,21.06374747,60.15516084,94.15711894,01,2019,Total
2019-01-13,24.884273805714287,68.44363732285714,28.47057396,21.22707706,49.23044824,92.40707553,02,2019,Total
2019-01-20,23.557959954642858,80.18757083964286,27.14674259,21.51769893,59.44688156,94.89915099,03,2019,Total
2019-01-27,24.67850788,77.44541443,28.15939935,21.78868599,58.24121734,93.10682628,04,2019,Total
2019-02-03,26.188793911607142,68.61776666571429,29.75259812,23.26131567,50.70120124,87.60522184,05,2019,Total
2019-02-10,25.79277101107143,78.06497734267857,28.71056407,23.72331257,62.68420513,93.53262879,06,2019,Total
2019-02-17,25.70362624410714,78.18665172160715,28.78024698,23.58205805,59.4194679,93.30006274,07,2019,Total
2019-02-24,26.540251729464284,68.0967566875,30.75407753,23.85869192,41.98753211,91.18813341,08,2019,Total
2019-03-03,26.948328672857144,65.25015291999999,29.59462012,24.68507286,52.14087526,79.22056226,09,2019,Total
2019-03-10,25.912125940000003,73.9397118842857,28.99418037,23.55470358,54.88052385,91.23494128,10,2019,Total
2019-03-17,25.811431304285716,73.87925022267858,28.63756819,23.01935336,56.11332385,87.53937335,11,2019,Total
2019-03-24,24.571218560535716,73.27344711232142,27.84428483,21.9752879,58.5932038,87.54974423,12,2019,Total
2019-03-31,23.638817215,77.37445828857143,26.30093032,21.17796184,60.96170928,94.31180566,13,2019,Total
2019-04-07,23.43988641357143,74.37753595767857,27.02372454,20.59290506,52.99061685,90.33184025,14,2019,Total
2019-04-14,23.34759826946429,73.5028701775,27.14115774,20.48291393,55.05456959,89.4420652,15,2019,Total
2019-04-21,22.670126208928572,77.81897406517858,25.7786497,20.27779787,63.10617477,94.82688328,16,2019,Total
2019-04-28,23.207730949285715,74.69752638839284,26.25972592,20.55738883,57.9356609,89.97892043,17,2019,Total
2019-05-05,21.875422604107143,76.09242670339286,24.59374013,19.43597409,60.04637253,91.92250992,18,2019,Total
2019-05-12,21.199892357321428,78.84714373625,24.88454272,18.44386563,61.51563802,95.13784307,19,2019,Total
2019-05-19,21.25600874875,75.30140480071428,25.45296777,17.96955122,56.9555559,91.66051028,20,2019,Total
2019-05-26,20.115524569642854,75.47513777839286,22.33538665,17.26912209,61.60812828,88.06476895,21,2019,Total
2019-06-02,19.182204544821428,76.52402688625,21.70552132,16.523812,62.13921141,91.39993682,22,2019,Total
2019-06-09,19.086377648214288,77.21392542571428,21.82376645,17.07481334,63.18076889,93.14209345,23,2019,Total
2019-06-16,18.111106314642857,77.55513010446428,22.16963338,15.27183361,59.74758841,92.34684232,24,2019,Total
2019-06-23,16.52703232625,82.95709551053572,19.16595424,14.28519825,67.81714522,94.50353942,25,2019,Total
2019-06-30,16.49620144214286,82.68673919214287,19.46484004,14.63508917,65.24349776,92.27585228,26,2019,Total
2019-07-07,16.652900062678572,82.75849743285714,19.84949595,14.98453342,67.43565866,95.09171542,27,2019,Total
2019-07-14,16.783325781964287,83.03220821964285,19.63689958,15.35874543,68.97799628,96.2693656,28,2019,Total
2019-07-21,16.224710710714284,81.98410475875001,19.20729452,14.10422265,68.52985253,91.08738251,29,2019,Total
2019-07-28,15.433999590357143,82.04612235017858,18.22299117,12.85872902,65.06035328,93.77600274,30,2019,Total
2019-08-04,15.01671986267857,82.88551233839287,17.8954199,13.03936919,66.98494712,92.94644014,31,2019,Total
2019-08-11,15.300070253571429,82.61786009517857,17.9962839,13.33591425,68.18553399,93.36424976,32,2019,Total
