Fecha,ix,Departamento,Distrito,casosAccumAnho,nuevosCasos,Semana,Anho,Fecha_x,Fecha_y,temp_mean,hum_mean,temp_max,temp_min,hum_min,hum_max
2016-10-30,679,LIMA,Total,58,0,44,2016,2016-10-30,2016-10-30,19.215886496071427,78.41256304375,24.61222347,15.30472154,50.3414572,100.7328232
2016-11-06,680,LIMA,Total,58,0,45,2016,2016-11-06,2016-11-06,19.727239245,78.7951964255357,25.29550429,15.32450476,52.95017909,101.1453394
2016-11-13,681,LIMA,Total,58,0,46,2016,2016-11-13,2016-11-13,20.80420146982143,77.43248184339286,25.85044827,16.55875479,54.98337695,97.89955714
2016-11-20,682,LIMA,Total,58,0,47,2016,2016-11-20,2016-11-20,21.26923359,76.98979344482143,26.97210761,16.75813209,44.48463028,98.57415917
2016-11-27,683,LIMA,Total,58,0,48,2016,2016-11-27,2016-11-27,20.528412468214288,77.69294020517857,25.54671208,16.39875206,50.56336202,99.82865668
2016-12-04,684,LIMA,Total,58,0,49,2016,2016-12-04,2016-12-04,21.349427732857144,76.24440637678572,27.3086362,16.20876854,52.56677815,96.12850648
2016-12-11,685,LIMA,Total,58,0,50,2016,2016-12-11,2016-12-11,22.09242778017857,73.99069240696429,27.59201251,17.90742559,51.03825287,92.79572723
2016-12-18,686,LIMA,Total,58,0,51,2016,2016-12-18,2016-12-18,21.62625737964285,76.48969013267858,27.24240195,17.20871056,48.31689547,97.67477079
2016-12-25,687,LIMA,Total,58,0,52,2016,2016-12-25,2016-12-25,23.06060851875,73.84910151517856,28.60818772,19.09072847,48.53398582,96.37007779
2017-01-01,689,LIMA,Total,0,0,1,2017,2017-01-01,2017-01-01,23.54893979178572,75.56859891767856,28.68220411,19.40821096,48.42687572,96.85968443
2017-01-08,690,LIMA,Total,0,0,2,2017,2017-01-08,2017-01-08,24.402801255714284,70.84861566553572,30.18962198,20.25139255,43.87940084,92.75293182
2017-01-15,691,LIMA,Total,0,0,3,2017,2017-01-15,2017-01-15,24.607738558214287,70.03057694303571,29.66662382,21.11144236,41.07403947,92.15048097
2017-01-22,692,LIMA,Total,0,0,4,2017,2017-01-22,2017-01-22,25.39479987517857,69.54932428321429,30.2290644,22.72295654,46.80765208,82.85141203
2017-01-29,693,LIMA,Total,0,0,5,2017,2017-01-29,2017-01-29,26.080543383035717,73.55524243517857,29.56702156,23.69167857,53.29943457,93.20627102
2017-02-05,694,LIMA,Total,0,0,6,2017,2017-02-05,2017-02-05,26.51778893642857,70.82940015017857,30.12950588,23.10381652,53.23501957,90.34380202
2017-02-12,695,LIMA,Total,0,0,7,2017,2017-02-12,2017-02-12,26.04739927982143,67.34882507178571,29.87835089,22.90599596,43.6390418,93.77722425
2017-02-19,696,LIMA,Total,1,1,8,2017,2017-02-19,2017-02-19,26.42656940482143,59.218319085357145,30.21054953,23.27709747,39.26590134,76.09112457
2017-02-26,697,LIMA,Total,4,3,9,2017,2017-02-26,2017-02-26,26.507149338214283,60.34599292785715,29.84930855,24.02242945,37.97758987,77.08858861
2017-03-05,698,LIMA,Total,4,0,10,2017,2017-03-05,2017-03-05,27.36772626214286,62.661523370357145,30.99773507,24.80784704,43.18252628,80.58183339
2017-03-12,699,LIMA,Total,5,1,11,2017,2017-03-12,2017-03-12,26.96672509625,65.07889877446429,30.53662382,24.44501182,45.12151957,80.0837632
2017-03-19,700,LIMA,Total,21,16,12,2017,2017-03-19,2017-03-19,27.466897320535715,63.52453374928571,31.0934068,24.93760145,47.09144951,86.48469661
2017-03-26,701,LIMA,Total,48,27,13,2017,2017-03-26,2017-03-26,26.290230372321428,66.49127449785713,29.91730307,23.61257436,47.45608913,83.34456384
2017-04-02,702,LIMA,Total,94,46,14,2017,2017-04-02,2017-04-02,25.164590706964283,69.48520701482143,29.22907933,22.12453833,48.71337049,90.22958276
2017-04-09,703,LIMA,Total,142,48,15,2017,2017-04-09,2017-04-09,24.33611505375,71.09112807696428,27.6986777,21.82009383,51.32316913,89.75494363
2017-04-16,704,LIMA,Total,205,63,16,2017,2017-04-16,2017-04-16,24.314371018214285,73.48808618928571,28.27166302,21.10336947,51.44892387,97.26133661
2017-04-23,705,LIMA,Total,234,29,17,2017,2017-04-23,2017-04-23,24.117852204285715,74.05806239464286,28.14650501,20.92668197,53.96454669,91.74509981
2017-04-30,706,LIMA,Total,254,20,18,2017,2017-04-30,2017-04-30,23.274176999107144,74.50514021482142,27.18515648,20.32214886,54.81122364,92.40780702
2017-05-07,707,LIMA,Total,281,27,19,2017,2017-05-07,2017-05-07,22.402703153035716,77.02315236732143,26.08559277,19.60074534,57.75429667,98.24328099
2017-05-14,708,LIMA,Total,309,28,20,2017,2017-05-14,2017-05-14,23.079078924285717,73.355587465,27.83146155,20.22281981,48.91723323,95.68896628
2017-05-21,709,LIMA,Total,328,19,21,2017,2017-05-21,2017-05-21,21.467864904464285,77.72862318464286,25.1930514,18.50558447,61.82174154,95.84277615
2017-05-28,710,LIMA,Total,337,9,22,2017,2017-05-28,2017-05-28,20.84709461892857,78.74357654107143,24.43310276,18.59593396,58.3047408,95.41440915
2017-06-04,711,LIMA,Total,349,12,23,2017,2017-06-04,2017-06-04,20.266248104821425,81.50060274875,23.86629384,17.65473579,59.91876133,96.88318915
2017-06-11,712,LIMA,Total,351,2,24,2017,2017-06-11,2017-06-11,19.872450366607143,80.93320646482142,23.99881135,16.20248579,57.59260228,99.5384582
2017-06-18,713,LIMA,Total,352,1,25,2017,2017-06-18,2017-06-18,19.50288968482143,80.11417178071429,24.78537731,15.63395561,54.9183513,99.94374899
2017-06-25,714,LIMA,Total,353,1,26,2017,2017-06-25,2017-06-25,19.91926454517857,77.33195634696428,24.4503699,16.51824845,53.29315966,100.8254868
2017-07-02,715,LIMA,Total,353,0,27,2017,2017-07-02,2017-07-02,19.252383771250003,79.86025095035714,23.05823314,16.27486825,61.70402055,97.23333186
2017-07-09,716,LIMA,Total,353,0,28,2017,2017-07-09,2017-07-09,19.22600302589285,81.34774728696428,23.73016013,15.91231207,57.98727415,95.57991586
2017-07-16,717,LIMA,Total,353,0,29,2017,2017-07-16,2017-07-16,18.64643260910714,82.66274861125,22.14032815,16.01441666,61.69223384,98.22285651
2017-07-23,718,LIMA,Total,354,1,30,2017,2017-07-23,2017-07-23,18.61175070392857,74.71822194874999,22.70598445,16.21718287,54.94672351,97.61266399
2017-07-30,719,LIMA,Total,354,0,31,2017,2017-07-30,2017-07-30,18.521696149821427,75.41048821607144,21.00780351,16.21120588,61.48400048,87.90182402
2017-08-06,720,LIMA,Total,354,0,32,2017,2017-08-06,2017-08-06,18.465808182321428,74.31032440214287,20.70260692,16.18971283,61.42933868,87.57102425
2017-08-13,721,LIMA,Total,354,0,33,2017,2017-08-13,2017-08-13,18.13330359625,75.18041966839284,20.68057404,15.71400153,61.91582958,90.43335825
2017-08-20,722,LIMA,Total,354,0,34,2017,2017-08-20,2017-08-20,18.28574805267857,70.34483251785714,21.34307015,16.16094124,60.09521551,81.92196244
2017-08-27,723,LIMA,Total,354,0,35,2017,2017-08-27,2017-08-27,18.1834745875,70.59639216446429,21.13469923,15.44645181,56.07518253,83.39122278
2017-09-03,724,LIMA,Total,354,0,36,2017,2017-09-03,2017-09-03,18.26279022285714,73.0358564375,20.88791029,15.76876213,60.49844058,88.99170063
2017-09-10,725,LIMA,Total,354,0,37,2017,2017-09-10,2017-09-10,17.80788439589286,74.85213518946429,20.27890838,15.57541275,61.89447705,87.61675515
2017-09-17,726,LIMA,Total,354,0,38,2017,2017-09-17,2017-09-17,18.20591627017857,70.05467295410715,22.2231245,15.99758854,53.18574723,82.52070628
2017-09-24,727,LIMA,Total,354,0,39,2017,2017-09-24,2017-09-24,18.151074945535715,73.48777102946428,22.95364552,14.83663465,49.65787916,93.2162484
2017-10-01,728,LIMA,Total,354,0,40,2017,2017-10-01,2017-10-01,19.06111956053571,66.52513749803572,22.28201938,15.8340802,52.35866274,83.19723486
2017-10-08,729,LIMA,Total,354,0,41,2017,2017-10-08,2017-10-08,19.218171710357144,71.21866502875,22.67476027,16.49129044,56.15898764,87.49103871
2017-10-15,730,LIMA,Total,354,0,42,2017,2017-10-15,2017-10-15,19.17171604625,71.0324925975,22.43054819,15.98753176,53.84092997,89.95627558
2017-10-22,731,LIMA,Total,354,0,43,2017,2017-10-22,2017-10-22,19.39463598017857,69.82585901803571,23.10250668,16.57135771,55.49166113,82.21697176
2017-10-29,732,LIMA,Total,355,1,44,2017,2017-10-29,2017-10-29,19.858123129464285,69.56001721642858,22.94957945,17.36565906,56.57854741,80.64188005
2017-11-05,733,LIMA,Total,356,1,45,2017,2017-11-05,2017-11-05,19.0722896525,72.46800882232142,22.55272306,15.93382388,55.98501369,88.58074876
2017-11-12,734,LIMA,Total,358,2,46,2017,2017-11-12,2017-11-12,19.14825761410714,70.85750250196428,22.20876013,16.77862976,58.63433863,83.5538752
2017-11-19,735,LIMA,Total,358,0,47,2017,2017-11-19,2017-11-19,19.52810048267857,73.32477706553571,22.32485223,17.26698485,60.01722201,87.72813358
2017-11-26,736,LIMA,Total,359,1,48,2017,2017-11-26,2017-11-26,20.20251765125,75.53635932821429,23.03489718,16.95134654,59.27565669,91.99989609
2017-12-03,737,LIMA,Total,359,0,49,2017,2017-12-03,2017-12-03,21.006164184821422,73.08725812017857,24.5738845,18.4622775,55.65856772,86.06536718
2017-12-10,738,LIMA,Total,360,1,50,2017,2017-12-10,2017-12-10,21.23258441875,74.69282842732143,23.71421436,18.94500062,59.68932536,86.43408007
2017-12-17,739,LIMA,Total,361,1,51,2017,2017-12-17,2017-12-17,21.631431199464288,76.35111804607142,25.0479908,18.69901503,58.92680541,92.87003566
2017-12-24,740,LIMA,Total,362,1,52,2017,2017-12-24,2017-12-24,22.46634161107143,75.7916342975,26.14751147,19.765597,59.98650311,88.99343902
2017-12-31,741,LIMA,Total,362,0,53,2017,2017-12-31,2017-12-31,22.50094991357143,76.09684710607142,25.34684744,20.07722456,59.26658321,93.55955953
2018-01-07,742,LIMA,Total,0,0,1,2018,2018-01-07,2018-01-07,23.30577321892857,74.24129250821429,26.46467318,20.5816379,57.54320634,90.10638763
2018-01-14,743,LIMA,Total,0,0,2,2018,2018-01-14,2018-01-14,23.462392084285717,76.76040565285714,26.40655732,21.14905043,57.8129518,91.28589389
2018-01-21,744,LIMA,Total,1,1,3,2018,2018-01-21,2018-01-21,23.698119207500003,73.51701848357142,26.98135815,21.19630296,50.97364284,94.56861941
2018-01-28,745,LIMA,Total,1,0,4,2018,2018-01-28,2018-01-28,23.997687265535717,77.10533363196429,26.7978294,21.80237181,57.78052559,95.45022091
2018-02-04,746,LIMA,Total,1,0,5,2018,2018-02-04,2018-02-04,23.91354688178572,76.21180102392857,27.49976375,21.50580427,55.17688472,95.52173035
2018-02-11,747,LIMA,Total,1,0,6,2018,2018-02-11,2018-02-11,24.614096041607144,72.40231138732143,28.48278475,21.86627815,53.21192424,92.8648663
2018-02-18,748,LIMA,Total,1,0,7,2018,2018-02-18,2018-02-18,25.12424160982143,72.57573713178571,27.95765907,22.52913877,56.14530636,88.62929341
2018-02-25,749,LIMA,Total,1,0,8,2018,2018-02-25,2018-02-25,25.463372824642857,70.20296448839285,28.18242777,23.04901101,51.5462199,88.30411336
2018-03-04,750,LIMA,Total,1,0,9,2018,2018-03-04,2018-03-04,25.300611604285717,69.79244992589285,28.54046222,22.06677902,52.39725354,91.89421546
2018-03-11,751,LIMA,Total,1,0,10,2018,2018-03-11,2018-03-11,24.498582070714285,75.04365846142856,27.51473789,22.1297142,57.08267467,89.01692325
2018-03-18,752,LIMA,Total,1,0,11,2018,2018-03-18,2018-03-18,24.752455269107145,70.74405264696428,27.55475937,22.54268561,57.98527851,89.10124035
2018-03-25,753,LIMA,Total,1,0,12,2018,2018-03-25,2018-03-25,24.26736476107143,72.20322952589285,27.76620191,21.51227418,54.65249093,91.77144153
2018-04-01,754,LIMA,Total,1,0,13,2018,2018-04-01,2018-04-01,24.000200157321427,71.66290299732142,26.93873576,21.5896782,51.43410328,92.72488938
2018-04-08,755,LIMA,Total,1,0,14,2018,2018-04-08,2018-04-08,24.041666888035717,69.62124073857143,26.81665354,21.52732373,53.12983351,88.19468856
2018-04-15,756,LIMA,Total,1,0,15,2018,2018-04-15,2018-04-15,23.94828102357143,67.56017441339286,26.86809527,21.41974745,48.84950782,85.34029469
2018-04-22,757,LIMA,Total,1,0,16,2018,2018-04-22,2018-04-22,22.54237975375,77.04120990982143,25.09632003,20.38675408,59.71758272,96.04148237
2018-04-29,758,LIMA,Total,1,0,17,2018,2018-04-29,2018-04-29,23.1513833375,76.31823383607143,27.0264942,20.58481886,55.81834426,92.67628869
2018-05-06,759,LIMA,Total,4,3,18,2018,2018-05-06,2018-05-06,21.92501153446429,76.44654697,24.33788508,19.57891015,64.74267528,93.59488176
2018-05-13,760,LIMA,Total,9,5,19,2018,2018-05-13,2018-05-13,21.145363456964283,77.14086639303571,23.8177959,18.49317668,61.80279895,93.32700061
2018-05-20,761,LIMA,Total,10,1,20,2018,2018-05-20,2018-05-20,20.672693865357143,75.94966000875,24.08888718,18.02841699,58.68863879,88.10906748
2018-05-27,762,LIMA,Total,10,0,21,2018,2018-05-27,2018-05-27,20.150847257321427,77.04874861357143,22.91936628,17.64661024,64.32354228,91.18662332
2018-06-03,763,LIMA,Total,10,0,22,2018,2018-06-03,2018-06-03,19.630675264107143,73.29471998321428,22.68253387,16.95731863,61.33335143,81.92348305
2018-06-10,764,LIMA,Total,10,0,23,2018,2018-06-10,2018-06-10,19.235328245357145,77.03667473964286,21.54126543,17.70573208,61.1004423,91.8189353
2018-06-17,765,LIMA,Total,10,0,24,2018,2018-06-17,2018-06-17,18.629891345714288,74.70624768,20.86905018,16.46212143,63.80922974,90.20862941
2018-06-24,766,LIMA,Total,10,0,25,2018,2018-06-24,2018-06-24,17.97705736714286,72.67963454357142,20.79099414,15.55251484,57.22028112,86.99762827
2018-07-01,767,LIMA,Total,10,0,26,2018,2018-07-01,2018-07-01,17.9206663275,75.22001332928572,21.27193744,15.48307644,58.74927041,89.19302748
2018-07-08,768,LIMA,Total,10,0,27,2018,2018-07-08,2018-07-08,18.246959824464287,75.8249326580357,21.20518892,15.58098938,59.05403838,93.72842684
2018-07-15,769,LIMA,Total,10,0,28,2018,2018-07-15,2018-07-15,18.35755082892857,69.58188879410714,21.01034929,16.19814279,56.70730286,84.17393732
2018-07-22,770,LIMA,Total,10,0,29,2018,2018-07-22,2018-07-22,17.81257112892857,73.14157159285715,20.58722412,14.90446784,60.86799663,88.00390743
2018-07-29,771,LIMA,Total,10,0,30,2018,2018-07-29,2018-07-29,17.776628742857145,73.9841561405357,20.3689842,15.64527046,61.65885048,88.99668869
2018-08-05,772,LIMA,Total,10,0,31,2018,2018-08-05,2018-08-05,17.48506887857143,70.07531855732142,20.29348768,15.10112117,58.97603256,81.81138411
2018-08-12,773,LIMA,Total,10,0,32,2018,2018-08-12,2018-08-12,17.745964675,69.89000175410715,20.28137073,15.76917613,59.44531758,84.12488915
2018-08-19,774,LIMA,Total,10,0,33,2018,2018-08-19,2018-08-19,17.398264702857144,68.88432281982143,20.48247274,15.53323707,56.67970725,80.08664782
2018-08-26,775,LIMA,Total,10,0,34,2018,2018-08-26,2018-08-26,17.6686774925,68.05885588732143,20.17298845,14.96039195,55.65989035,83.3361983
2018-09-02,776,LIMA,Total,10,0,35,2018,2018-09-02,2018-09-02,17.48685576392857,69.88599901857143,20.56117126,15.03503261,54.88880676,82.74685066
2018-09-09,777,LIMA,Total,10,0,36,2018,2018-09-09,2018-09-09,18.420108862142857,71.80926283607143,21.27081113,15.61211275,57.85167992,84.03717656
2018-09-16,778,LIMA,Total,10,0,37,2018,2018-09-16,2018-09-16,17.959691593392858,71.30987619803571,20.49523257,15.58832813,58.83154235,83.70887882
2018-09-23,779,LIMA,Total,10,0,38,2018,2018-09-23,2018-09-23,18.409680051607143,70.09985544339285,20.91522873,15.92746594,59.19918005,81.91071318
2018-09-30,780,LIMA,Total,10,0,39,2018,2018-09-30,2018-09-30,19.315571530892857,69.35752138625,22.45507807,16.91841697,54.57958166,81.48067769
2018-10-07,781,LIMA,Total,10,0,40,2018,2018-10-07,2018-10-07,19.848360762142857,69.85124757339285,22.49186697,17.43592679,55.31895256,81.43390176
2018-10-14,782,LIMA,Total,10,0,41,2018,2018-10-14,2018-10-14,19.20834724767857,77.96213782142857,22.78807684,16.93688575,60.20438471,90.30255089
2018-10-21,783,LIMA,Total,10,0,42,2018,2018-10-21,2018-10-21,18.86851420821429,75.90407441089285,21.56287003,16.42206111,62.61827404,88.88636953
2018-10-28,784,LIMA,Total,10,0,43,2018,2018-10-28,2018-10-28,19.429111855,73.69312605553571,22.38845059,16.83873551,61.0693773,90.24774635
2018-11-04,785,LIMA,Total,10,0,44,2018,2018-11-04,2018-11-04,20.34592916875,71.79429987714285,23.76920633,17.25961005,56.7518359,85.68612176
2018-11-11,786,LIMA,Total,10,0,45,2018,2018-11-11,2018-11-11,20.97740618142857,74.37628791410714,23.93140454,18.63873759,58.05986903,88.41417099
2018-11-18,787,LIMA,Total,10,0,46,2018,2018-11-18,2018-11-18,20.46015941,75.99487859232143,23.10892809,18.38095858,62.86399666,88.58433758
2018-11-25,788,LIMA,Total,10,0,47,2018,2018-11-25,2018-11-25,20.99556902910714,74.38396317375,23.89621706,18.74577897,60.32004936,89.07960797
2018-12-02,789,LIMA,Total,11,1,48,2018,2018-12-02,2018-12-02,20.96909247214285,77.893871,23.61838468,18.80379997,62.06076115,92.93940335
2018-12-09,790,LIMA,Total,11,0,49,2018,2018-12-09,2018-12-09,21.33600388107143,79.94178904303571,24.38767133,19.09598791,64.37786584,99.32680386
2018-12-16,791,LIMA,Total,11,0,50,2018,2018-12-16,2018-12-16,22.249770087142856,77.0523251175,26.20617002,19.201,56.11800813,96.8912576
2018-12-23,792,LIMA,Total,11,0,51,2018,2018-12-23,2018-12-23,23.06632889357143,75.72284973571428,25.95425995,20.61794531,60.06828,90.77120309
2018-12-30,793,LIMA,Total,11,0,52,2018,2018-12-30,2018-12-30,22.75457617982143,78.09271792142856,25.57552893,20.2926305,64.03601392,93.09389174
2019-01-06,795,LIMA,Total,0,0,1,2019,2019-01-06,2019-01-06,23.279515355357145,77.37495279053572,26.5392767,21.06374747,60.15516084,94.15711894
2019-01-13,796,LIMA,Total,0,0,2,2019,2019-01-13,2019-01-13,24.884273805714287,68.44363732285714,28.47057396,21.22707706,49.23044824,92.40707553
2019-01-20,797,LIMA,Total,0,0,3,2019,2019-01-20,2019-01-20,23.557959954642858,80.18757083964286,27.14674259,21.51769893,59.44688156,94.89915099
2019-01-27,798,LIMA,Total,1,1,4,2019,2019-01-27,2019-01-27,24.67850788,77.44541443,28.15939935,21.78868599,58.24121734,93.10682628
2019-02-03,799,LIMA,Total,2,1,5,2019,2019-02-03,2019-02-03,26.188793911607146,68.61776666571429,29.75259812,23.26131567,50.70120124,87.60522184
2019-02-10,800,LIMA,Total,3,1,6,2019,2019-02-10,2019-02-10,25.79277101107143,78.06497734267857,28.71056407,23.72331257,62.68420513,93.53262879
2019-02-17,801,LIMA,Total,11,8,7,2019,2019-02-17,2019-02-17,25.70362624410714,78.18665172160715,28.78024698,23.58205805,59.4194679,93.30006274
2019-02-24,802,LIMA,Total,17,6,8,2019,2019-02-24,2019-02-24,26.540251729464284,68.0967566875,30.75407753,23.85869192,41.98753211,91.18813341
2019-03-03,803,LIMA,Total,25,8,9,2019,2019-03-03,2019-03-03,26.948328672857144,65.25015291999999,29.59462012,24.68507286,52.14087526,79.22056226
2019-03-10,804,LIMA,Total,37,12,10,2019,2019-03-10,2019-03-10,25.912125940000003,73.9397118842857,28.99418037,23.55470358,54.88052385,91.23494128
2019-03-17,805,LIMA,Total,38,1,11,2019,2019-03-17,2019-03-17,25.81143130428572,73.87925022267858,28.63756819,23.01935336,56.11332385,87.53937335
2019-03-24,806,LIMA,Total,42,4,12,2019,2019-03-24,2019-03-24,24.57121856053572,73.27344711232142,27.84428483,21.9752879,58.5932038,87.54974423
2019-03-31,807,LIMA,Total,42,0,13,2019,2019-03-31,2019-03-31,23.638817215,77.37445828857143,26.30093032,21.17796184,60.96170928,94.31180566
2019-04-07,808,LIMA,Total,42,0,14,2019,2019-04-07,2019-04-07,23.43988641357143,74.37753595767857,27.02372454,20.59290506,52.99061685,90.33184025
2019-04-14,809,LIMA,Total,42,0,15,2019,2019-04-14,2019-04-14,23.34759826946429,73.5028701775,27.14115774,20.48291393,55.05456959,89.4420652
2019-04-21,810,LIMA,Total,42,0,16,2019,2019-04-21,2019-04-21,22.67012620892857,77.81897406517858,25.7786497,20.27779787,63.10617477,94.82688328
2019-04-28,811,LIMA,Total,44,2,17,2019,2019-04-28,2019-04-28,23.207730949285715,74.69752638839284,26.25972592,20.55738883,57.9356609,89.97892043
2019-05-05,812,LIMA,Total,45,1,18,2019,2019-05-05,2019-05-05,21.875422604107143,76.09242670339286,24.59374013,19.43597409,60.04637253,91.92250992
2019-05-12,813,LIMA,Total,45,0,19,2019,2019-05-12,2019-05-12,21.199892357321428,78.84714373625,24.88454272,18.44386563,61.51563802,95.13784307
2019-05-19,814,LIMA,Total,45,0,20,2019,2019-05-19,2019-05-19,21.25600874875,75.30140480071428,25.45296777,17.96955122,56.9555559,91.66051028
2019-05-26,815,LIMA,Total,45,0,21,2019,2019-05-26,2019-05-26,20.11552456964285,75.47513777839286,22.33538665,17.26912209,61.60812828,88.06476895
2019-06-02,816,LIMA,Total,45,0,22,2019,2019-06-02,2019-06-02,19.182204544821428,76.52402688625,21.70552132,16.523812,62.13921141,91.39993682
2019-06-09,817,LIMA,Total,45,0,23,2019,2019-06-09,2019-06-09,19.086377648214288,77.21392542571428,21.82376645,17.07481334,63.18076889,93.14209345
2019-06-16,818,LIMA,Total,45,0,24,2019,2019-06-16,2019-06-16,18.111106314642857,77.55513010446428,22.16963338,15.27183361,59.74758841,92.34684232
2019-06-23,819,LIMA,Total,45,0,25,2019,2019-06-23,2019-06-23,16.52703232625,82.95709551053572,19.16595424,14.28519825,67.81714522,94.50353942
2019-06-30,820,LIMA,Total,45,0,26,2019,2019-06-30,2019-06-30,16.49620144214286,82.68673919214287,19.46484004,14.63508917,65.24349776,92.27585228
2019-07-07,821,LIMA,Total,45,0,27,2019,2019-07-07,2019-07-07,16.652900062678572,82.75849743285714,19.84949595,14.98453342,67.43565866,95.09171542
2019-07-14,822,LIMA,Total,45,0,28,2019,2019-07-14,2019-07-14,16.783325781964287,83.03220821964285,19.63689958,15.35874543,68.97799628,96.2693656
2019-07-21,823,LIMA,Total,45,0,29,2019,2019-07-21,2019-07-21,16.224710710714284,81.98410475875001,19.20729452,14.10422265,68.52985253,91.08738251
2019-07-28,824,LIMA,Total,45,0,30,2019,2019-07-28,2019-07-28,15.433999590357145,82.04612235017858,18.22299117,12.85872902,65.06035328,93.77600274
2019-08-04,825,LIMA,Total,45,0,31,2019,2019-08-04,2019-08-04,15.01671986267857,82.88551233839287,17.8954199,13.03936919,66.98494712,92.94644014
2019-08-11,826,LIMA,Total,45,0,32,2019,2019-08-11,2019-08-11,15.300070253571429,82.61786009517857,17.9962839,13.33591425,68.18553399,93.36424976
2019-08-18,827,LIMA,Total,45,0,33,2019,2019-08-18,2019-08-18,15.482160959821428,82.57637094517858,18.24239333,13.02151968,68.11161412,96.8938116
2019-08-25,828,LIMA,Total,45,0,34,2019,2019-08-25,2019-08-25,16.283672877142855,80.24016270607142,20.35499155,13.59221133,61.01918941,95.70175484
2019-09-01,829,LIMA,Total,45,0,35,2019,2019-09-01,2019-09-01,16.249683385,80.15394943696428,19.73469133,13.56853859,60.68673743,94.17772907
2019-09-08,830,LIMA,Total,45,0,36,2019,2019-09-08,2019-09-08,16.652767487857144,80.57289959517857,20.19520958,13.89217565,62.29089301,95.92518589
2019-09-15,831,LIMA,Total,45,0,37,2019,2019-09-15,2019-09-15,16.17837875232143,81.19028832696428,19.30360758,14.09770316,65.12869686,93.2227714
2019-09-22,832,LIMA,Total,45,0,38,2019,2019-09-22,2019-09-22,16.378758787857144,82.22608763625,19.06710741,14.30180264,70.3181008,94.24825684
2019-09-29,833,LIMA,Total,45,0,39,2019,2019-09-29,2019-09-29,17.5419185575,79.96942208410714,20.4585599,15.40590453,62.02294995,93.11693676
2019-10-06,834,LIMA,Total,45,0,40,2019,2019-10-06,2019-10-06,17.41046583982143,79.98666322928571,20.52131988,14.93694976,64.06310056,89.96267174
2019-10-13,835,LIMA,Total,45,0,41,2019,2019-10-13,2019-10-13,16.645483794464287,78.92424523,20.10033329,13.87660078,61.89784482,92.22923902
2019-10-20,836,LIMA,Total,45,0,42,2019,2019-10-20,2019-10-20,17.83389037785714,75.89203021732143,22.27111675,14.7644432,54.81081882,87.57690718
2019-10-27,837,LIMA,Total,45,0,43,2019,2019-10-27,2019-10-27,17.641558746250002,76.30277925875,21.50399513,15.09978421,58.02828236,88.54051828
2019-11-03,838,LIMA,Total,45,0,44,2019,2019-11-03,2019-11-03,18.50672145464285,75.09374748910714,22.5701585,15.20890952,57.83193188,88.31445433
2019-11-10,839,LIMA,Total,45,0,45,2019,2019-11-10,2019-11-10,18.859845411428573,75.3226569825,21.82885973,16.12622199,61.25072959,87.76193441
2019-11-17,840,LIMA,Total,45,0,46,2019,2019-11-17,2019-11-17,19.49369134410714,76.283152845,22.79754983,16.68025438,58.22514982,87.07800674
2019-11-24,841,LIMA,Total,45,0,47,2019,2019-11-24,2019-11-24,19.47068691017857,77.4527299780357,23.0453887,16.95397942,63.63276382,90.27201853
2019-12-01,842,LIMA,Total,45,0,48,2019,2019-12-01,2019-12-01,20.813205886785717,74.04630907910715,24.9340049,18.47758614,54.32427177,87.23757043
2019-12-08,843,LIMA,Total,45,0,49,2019,2019-12-08,2019-12-08,21.29712971357143,74.76624113482144,25.20105879,18.97436066,56.57845221,89.63037618
2019-12-15,844,LIMA,Total,45,0,50,2019,2019-12-15,2019-12-15,21.14495302839285,76.71441315464287,24.35056616,19.06484006,60.61219462,91.24787133
2019-12-22,845,LIMA,Total,45,0,51,2019,2019-12-22,2019-12-22,21.14805939464286,74.85842542946429,24.1180115,18.5805892,60.55846364,87.12853097
2019-12-29,846,LIMA,Total,46,1,52,2019,2019-12-29,2019-12-29,22.058844528035717,73.13433051535715,25.65873223,19.26335004,60.23244413,84.11920036
2020-01-05,848,LIMA,Total,0,0,1,2020,2020-01-05,2020-01-05,23.32158298667209,73.33467368182896,26.08598182,20.75546887,58.99107418,88.10251930376802
2020-01-12,849,LIMA,Total,0,0,2,2020,2020-01-12,2020-01-12,22.87003729344117,75.92623212787556,25.91303290684607,20.50500401174611,60.09451146658386,89.61975035804008
2020-01-19,850,LIMA,Total,0,0,3,2020,2020-01-19,2020-01-19,22.797225330538563,76.89951409566545,25.84132330559009,20.86544650496205,61.24387431105592,90.23088624949617
2020-01-26,851,LIMA,Total,0,0,4,2020,2020-01-26,2020-01-26,25.13195176216073,68.37047608809084,28.8640147395721,21.659286530276063,49.15745183191178,90.58376056055212
2020-02-02,852,LIMA,Total,2,2,5,2020,2020-02-02,2020-02-02,24.840180354870974,71.28585096308392,28.24778181733609,22.546962555590085,53.83814759497584,84.00727625678398
2020-02-09,853,LIMA,Total,3,1,6,2020,2020-02-09,2020-02-09,24.292846353192967,71.28291944407351,27.344632670414057,21.68079140188405,55.51499415552791,86.23347000000004
2020-02-16,854,LIMA,Total,4,1,7,2020,2020-02-16,2020-02-16,24.069401889465897,72.00700614387608,26.90493479202212,21.688138869786087,59.23589759497584,85.45713351356802
2020-02-23,855,LIMA,Total,10,6,8,2020,2020-02-23,2020-02-23,25.351294675623222,69.12279883187863,28.61533843216006,23.05406903706006,52.17332852085581,83.68403820251203
