,Distrito,Mean,Var,ACF1,Seasonality,Trend,Linearity,Curvature,Peak,Entropy,Lumpiness,Lshift,Vchange,Fspots,Cpoints_ts,Cpoints_JV,KlScore,ChangeIdx
311,"LORETO, MAYNAS, TORRES CAUSANA",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
312,"ICA, NASCA, CHANGUILLO",0.09434056603773598,0.19864702741194395,0.3681070304240833,-0.0033813484817745336,0.05939112780158218,0.004239523578663478,-0.38013390123376284,0,0.041672696400568074,7.468373723517752e-05,0.0,0.0,50.0,0,0.0,,
313,"SAN MARTIN, LAMAS, BARRANQUITA",0.2641518113207547,0.6472049526523042,0.7217038174646416,0.26029017996139237,0.0,0.008902999515192876,0.7565263270601886,0,0.04743157085909433,4.822530864197531e-05,0.1,0.016666666666666666,46.0,0,1.0,,
314,"LAMBAYEQUE, LAMBAYEQUE, ILLIMO",2.4905667547169803,42.249907428978474,0.27786012325559306,0.0066226923835142415,0.6042816748192295,0.01083129894935904,0.4139278726411852,0,0.16616071468479027,0.002370882741161273,0.06774193548387096,0.005422592207191583,27.0,7,4.0,,
315,"PIURA, SULLANA, MARCAVELICA",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
316,"UCAYALI, CORONEL PORTILLO, CAMPOVERDE",2.8301889245283016,10.027766500534181,0.6167370316645995,0.595529920209203,0.0,0.02543714147197927,1.2014625823222707,0,0.415827895143711,0.0007669599146471573,0.14666666666666667,0.013481481481481478,17.0,7,5.0,,
317,"LIMA, LIMA, SAN LUIS",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
318,"LA LIBERTAD, PACASMAYO, GUADALUPE",0.07547262264150953,0.06977558134574424,0.48724489795918385,-0.0673854447439353,0.7915159214559349,0.01017485658879208,-0.6914246549984401,0,0.08877571267100258,0.006049382716049382,0.0,0.0,42.0,0,2.0,,
319,"SAN MARTIN, PICOTA, BUENOS AIRES",0.3207554905660385,0.519757424706476,0.65590074645601,0.3638278624967693,0.0,0.010810785125591704,-0.8373421958273162,0,0.05861550283444916,2.45949074074074e-05,0.225,0.0173611111111111,41.0,0,0.0,,
320,"AMAZONAS, BAGUA, IMAZA",0.7358497169811317,1.5528648166609589,0.6311897980800223,0.3443850406166464,0.7208737488020571,0.01984097034814378,0.5190174682956354,0,0.37673385006768334,0.0004589629629629631,0.24,0.032,15.0,0,7.0,,
321,"LIMA, LIMA, CARABAYLLO",0.05660471698113211,0.053399679601334966,-0.06230769230769232,-0.06452830188679246,0.9822358862041863,0.007631142441593779,-0.017959081947854626,0,0.17944385696633947,0.0029629629629629637,0.0,0.0,15.0,0,6.0,,
322,"SAN MARTIN, RIOJA, PARDO MIGUEL",0.03773681132075466,0.03631178212890777,-0.04072398190045248,-0.042175360710321866,0.9406643128594834,0.005087428294395995,-1.2809187206379588e-13,0,0.1292422476612137,0.0029629629629629632,0.0,0.0,43.0,0,4.0,,
323,"ICA, ICA, LOS AQUIJES",6.1320759245283005,118.75613542185872,0.9434087787893239,0.6137526811280822,0.0,0.020667677445983964,-1.4315633197800122,0,0.12198797711831819,0.0003893297164351852,0.21749999999999997,0.03833333333333331,38.0,1,1.0,,
324,"JUNIN, YAULI, LA OROYA",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
325,"LIMA, HUAROCHIRI, HUAROCHIRI",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
326,"SAN MARTIN, SAN MARTIN, CHIPURANA",0.09434054716981145,0.12317533285873843,0.7203200069338709,-0.005453157378121927,0.0,0.006359285367995186,-0.5477519994155926,0,0.04255961441879589,0.0027854938271604937,0.0,0.0,49.0,0,2.0,,
327,"ICA, PISCO, HUANCANO",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
328,"ICA, PISCO, SAN ANDRES",0.11320845283018881,0.1381272424351154,0.6312944101671513,0.2507294300719704,0.0,0.007631142441594222,-0.655506491102244,0,0.04529075918016311,0.000771604938271605,0.0,0.0,48.0,0,0.0,,
329,"LORETO, REQUENA, REQUENA",2.113207999999999,7.572087797793063,0.8482242720894326,0.6754716981132076,0.0,0.028489598448617686,-1.717786188328219,0,0.12869137242052162,8.417901234567905e-05,0.2699999999999999,0.012444444444444501,24.0,3,3.0,,
330,"LAMBAYEQUE, CHICLAYO, PUCALA",1.6603780754716964,14.790314457814361,0.41131050269253533,0.08495516222527609,0.04098803963079489,0.011192342247671226,-0.5109358814209338,1,0.18466152109079642,0.00031947530864197526,0.1,0.012222222222222223,22.0,5,4.0,,
331,"LORETO, MAYNAS, IQUITOS",43.39622643396226,2843.824135065859,0.8307618222657939,0.36361190613238353,0.0,0.02340217015422158,-1.102148859153178,0,0.6486954179891115,0.0015451640216493834,0.10000000000000003,0.015367111111111116,11.0,1,1.0,,
332,"LIMA, LIMA, SANTA ANITA",0.018868905660377286,0.01851188892846277,-0.019970414201183433,-0.02068214804063862,0.9412336212029356,0.0025437141471980353,-0.1885703604545938,0,0.0824946909208231,0.001975308641975309,0.0,0.0,47.0,0,2.0,,
333,"ICA, CHINCHA, PUEBLO NUEVO",0.05660471698113221,0.05339967960133486,0.6783333333333336,-0.0045283018867924435,0.0,0.007631142441594243,-0.6734655730494503,0,0.042522675202272556,0.006049382716049382,0.0,0.0,50.0,0,1.0,,
334,"ICA, ICA, PUEBLO NUEVO",1.2264156792452816,7.08081024207928,0.8013071634237681,0.20749784190405715,0.0,0.012718570735990191,-0.9242019864017956,0,0.10031182119784704,0.0021168402392799305,0.1,0.0029585798816568042,34.0,1,1.0,,
335,"LORETO, ALTO AMAZONAS, BALSAPUERTO",0.1698122452830189,0.4428619145604116,0.22242136255775521,0.31421767882060303,0.16809680991779063,0.005723356831195417,0.48265032735307717,0,0.08793687451057265,0.0003780864197530863,0.0,0.0,47.0,0,1.0,,
336,"PIURA, PAITA, PAITA",0.0943405283018869,0.0854394873621361,0.34198717948717944,-0.07036163522012577,0.7119663845926258,0.012718570735990023,-0.33224301603987094,0,0.09804213485014648,0.012160493827160498,0.0,0.0,37.0,0,5.0,,
337,"LIMA, LIMA, SAN JUAN DE MIRAFLORES",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
338,"AMAZONAS, CHACHAPOYAS, CHACHAPOYAS",0.018868905660377282,0.018511888928462766,-0.019970414201183433,-0.0014513788098693774,0.847225233805689,0.002543714147198069,-0.21550898337612975,0,0.0824946909208231,0.0019753086419753104,0.0,0.0,50.0,0,2.0,,
339,"SAN MARTIN, BELLAVISTA, SAN RAFAEL",2.1698120754716963,36.518330651477534,0.4430789120614991,0.2992580112346738,0.0,0.007500695562250688,-0.6096878076721282,0,0.059286828974774955,9.54219651245712e-06,0.05897435897435896,0.002841697713492585,43.0,1,0.0,,
340,"LA LIBERTAD, TRUJILLO, EL PORVENIR",0.11320847169811334,0.17586308721972027,0.38648405602361885,-0.029791459781529302,0.3987763754698629,0.007631142441594136,-0.45346681918727744,0,0.13504790218654805,0.00234567901234568,0.0,0.0,34.0,0,1.0,,
341,"ICA, CHINCHA, TAMBO DE MORA",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
342,"LIMA, LIMA, VILLA EL SALVADOR",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
343,"LIMA, HUAURA, HUALMAY",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
344,"SAN MARTIN, RIOJA, POSIC",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
345,"LIMA, LIMA, LIMA",0.1509442641509434,0.1658950744038169,0.2226394737891036,0.14843307150376553,0.4292682707381388,0.01017485658879198,-0.18408058996841986,0,0.15575452940923287,0.0021296296296296306,0.2,0.06666666666666667,33.0,0,2.0,,
346,"LA LIBERTAD, PACASMAYO, SAN PEDRO DE LLOC",0.9056610377358482,5.217513933784482,0.27431655241697356,0.18982759330971408,0.7817413031290149,0.008139885271033404,0.06884314746666033,0,0.21602608354534578,0.0012108641975308646,0.08,0.005925925925925928,32.0,2,2.0,,
347,"SAN MARTIN, EL DORADO, SAN MARTIN",0.528302716981133,2.1359905788538245,0.7343909609040015,0.25730503144654093,0.0,0.010174856588792242,-0.8325317274495146,0,0.04978403537928626,0.002036240044014583,0.14285714285714285,0.021768707482993196,44.0,2,1.0,,
348,"ICA, ICA, OCUCAJE",1.4905668113207529,19.64613510929177,0.378582237118288,0.2572750540368114,0.0,0.007176907772451675,-0.590084121149043,0,0.05378345282342261,4.570337205176856e-05,0.03928571428571428,0.0023951247165532874,45.0,1,0.0,,
349,"JUNIN, SATIPO, SATIPO",16.509434056603773,841.0046248664996,0.5541756799625658,0.3792667659726814,0.0,0.018095527469904654,-1.1866134877390155,0,0.13047047808284415,0.00093237785471561,0.12764227642276424,0.0063050359500884945,36.0,3,4.0,,
350,"CUSCO, LA CONVENCION, SANTA ANA",14.415094339622641,177.563545745817,0.7131666010701889,0.5210765387631185,0.0,0.02964886489602855,0.8771981092473409,0,0.7949298748698876,0.0001856181136912441,0.27213114754098366,0.020427603093553078,16.0,9,10.0,,
351,"LA LIBERTAD, TRUJILLO, TRUJILLO",0.05660473584905662,0.09113552652193024,0.3855167033760766,-0.03780955188679247,0.9270578510264857,0.0038155712207968845,0.23346806532432335,0,0.0842323108193639,0.002500000000000001,0.0,0.0,43.0,0,2.0,,
352,"ICA, CHINCHA, CHINCHA ALTA",0.16981218867924464,0.21644683944475712,0.6914534799223188,0.29422169811320753,0.0,0.011446713662391278,-0.9428518022723227,0,0.04843811347049583,0.0019753086419753087,0.25,0.06944444444444445,46.0,0,2.0,,
353,"SAN MARTIN, TOCACHE, TOCACHE",6.622641679245283,58.4236360562479,0.8070304658006263,0.5651738527393165,0.0,0.029761455522216564,-1.5705217163547371,0,0.3072730819289506,0.0004445064014631913,0.20999999999999996,0.014567901234567906,25.0,3,5.0,,
354,"LORETO, MARISCAL RAMON CASTILLA, RAMON CASTILLA",5.547170113207547,72.39871505589193,0.865570990188512,0.5571207284424629,0.0,0.024124256750845684,-1.5227563516251155,0,0.18971425466501507,0.0003993543844631872,0.27419354838709686,0.03067406636605386,34.0,3,3.0,,
355,"JUNIN, HUANCAYO, SANTO DOMINGO DE ACOBAMBA",0.01886890566037736,0.018511888928462797,-0.0003698224852071037,-0.001451378809869373,0.6689075630252714,0.0025437141471979785,0.2334680653242751,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,1.0,,
356,"ICA, ICA, SALAS",3.6415100754716967,48.68280059665382,0.831224148539342,0.46980442206201933,0.0,0.018182845570711887,-1.3313000932974106,0,0.06651148063556606,0.00034865930903308517,0.21481481481481482,0.029675354366712394,37.0,3,3.0,,
357,"HUANUCO, LEONCIO PRADO, DANIEL ALOMIA ROBLES",0.18868011320754652,0.266286607333685,0.7550389411781386,0.30408132378165686,0.0,0.012718570735990321,-1.0550960644474205,0,0.04748053823299453,0.0037345679012345686,0.2,0.06666666666666667,46.0,0,3.0,,
358,"MADRE DE DIOS, TAMBOPATA, LABERINTO",3.2830193584905647,20.693482004984237,0.823070808904,0.5779145827815259,0.0,0.023295066400655397,-1.380013665478711,0,0.08670939903172571,0.00037802525786043406,0.21052631578947367,0.013080947983995065,27.0,7,5.0,,
359,"LA LIBERTAD, VIRU, CHAO",0.03773681132075485,0.03631178212890786,0.508861236802413,-0.002959674435812059,0.22788296041178546,0.005087428294396174,-0.45795658967522057,0,0.040821994520255166,0.0019753086419753104,0.0,0.0,51.0,0,1.0,,
360,"ICA, PISCO, INDEPENDENCIA",0.05660471698113221,0.05339967960133486,0.6783333333333336,-0.0045283018867924435,0.0,0.007631142441594243,-0.6734655730494503,0,0.042522675202272556,0.006049382716049382,0.0,0.0,50.0,0,1.0,,
361,"SAN MARTIN, EL DORADO, SANTA ROSA",0.6226423018867905,4.27269392239247,0.3725900486787991,0.1610407699345706,0.0,0.005995897632681158,-0.5022128987607148,0,0.05446890836143703,1.2755102040816325e-05,0.04285714285714285,0.0014172335600907027,48.0,1,0.0,,
362,"PIURA, SECHURA, VICE",0.01886890566037728,0.018511888928462766,-0.00036982248520711305,-0.0014513788098693774,0.6689075630245426,0.0025437141471980926,-0.2334680653249906,0,0.04000533461369913,0.0,0.0,0.0,52.0,0,0.0,,
363,"MADRE DE DIOS, TAHUAMANU, IBERIA",2.452830735849055,14.059093079387944,0.7807890667242168,0.576940349992069,0.0,0.019451931713867214,-1.2883000256255035,0,0.08440381358254885,8.006192277213939e-05,0.17058823529411768,0.00938100730488272,32.0,5,1.0,,
364,"AYACUCHO, HUANTA, LLOCHEGUA",9.943396433962263,284.1288673570668,0.761334330452879,0.30106490613507897,0.0,0.015587643669457184,0.956738766800502,0,0.1670540846631662,8.280269530165692e-05,0.09534883720930229,0.00433868156961721,30.0,4,3.0,,
365,"SAN MARTIN, SAN MARTIN, EL PORVENIR",0.07547262264150956,0.06977558134574421,0.742052590266876,-0.026569118213323056,0.049142609922555924,0.01017485658879225,-0.8440768515545345,0,0.04529075918016311,0.01234567901234568,0.0,0.0,48.0,0,1.0,,
366,"LORETO, MAYNAS, MAZAN",2.301887452830187,26.776785852616868,0.6809664710182363,0.3995782711827672,0.0,0.011083325927077165,-0.820665905446214,0,0.05785479269817416,0.0007473866341699187,0.10714285714285712,0.0065192743764172344,40.0,2,4.0,,
367,"JUNIN, CHANCHAMAYO, PERENE",10.301886849056604,42.73905187753654,0.5830533254260426,0.23779032139939546,0.0,0.04789199739207206,-1.1936596708554286,0,2.0794415416798357,0.000163198272026305,0.14482758620689656,0.014215880565464401,4.0,7,11.0,,
368,"LORETO, MAYNAS, FERNANDO LORES",1.7169816226415082,10.919898635813718,0.7386134777048684,0.29634279415545817,0.0,0.012183051968158982,-0.8402959921994476,0,0.1293137566803191,0.0007986277189628912,0.06842105263157897,0.002677746999076639,33.0,3,1.0,,
369,"LORETO, DATEM DEL MARAÑON, ANDOAS",0.1698122264150943,0.5183336190816091,0.17113521416374283,0.013658511300020734,0.7320365411130048,0.004578685464956309,0.3430184652069596,0,0.139157895241117,0.0018234074074074073,0.0,0.0,33.0,0,2.0,,
370,"LORETO, REQUENA, EMILIO SAN MARTIN",0.11320847169811334,0.21359893627632398,0.4184292294838346,-0.004528301886792455,0.0,0.005087428294396162,-0.4489770487016769,0,0.04344574651045372,0.00012345679012345677,0.0,0.0,49.0,0,0.0,,
371,"SAN MARTIN, HUALLAGA, PISCOYACU",0.05660473584905674,0.09113552652193045,0.4094049252142201,-0.002653301886792452,0.30142805588367483,0.003815571220797134,-0.34571232750009506,0,0.040821994520255166,0.0001234567901234569,0.0,0.0,51.0,0,0.0,,
372,"SAN MARTIN, HUALLAGA, SAPOSOA",0.9245289056603772,1.8810953592028015,0.5764898690435701,0.3409902446688472,0.0,0.02077366553545025,-0.5492485895777315,0,0.16096843232338562,0.00028849451303155006,0.3,0.05833333333333331,21.0,1,2.0,,
373,"LORETO, UCAYALI, PADRE MARQUEZ",1.0566045283018848,9.37415290850854,0.5124343614625964,0.24078386581790134,0.0,0.007497262749636399,-0.6191157197890599,0,0.05755012523200723,7.658582070994495e-05,0.06315789473684211,0.0029547553093259454,46.0,1,0.0,,
374,"LORETO, LORETO, URARINAS",1.4905667547169794,15.457456032752075,0.5782818568331826,0.3409944986659482,0.0,0.009134246255847574,-0.7404039694044038,0,0.06099451270284191,0.00023066249775490947,0.05454545454545454,0.0009182736455463727,46.0,1,2.0,,
375,"HUANUCO, LEONCIO PRADO, CASTILLO GRANDE",3.3584911886792437,36.53185769028144,0.9125698741698651,0.5488486885047569,0.0,0.01741465839235577,-1.257826470285069,0,0.061725579760956543,0.0005126056002724946,0.23461538461538461,0.017504930966469427,38.0,5,3.0,,
